id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
12718,GUI-2001-1-57-1,2001,1,Clear,1,307,307,Guinea: Government,654,654,Government of Guinea - RFDG,77,77,Government of Guinea,463,463,RFDG,-1,"Reuters 2001-01-06 ""Guinean planes reported bombing rebels in S.Leone",,,,SL military sources,5,Western Sierra Leone,Western Sierra Leone,,,8.75,-12.666667,POINT (-12.666667 8.75),142175,Sierra Leone,451,Africa,1,2,2001-01-04 00:00:00.000,2001-01-06 00:00:00.000,0,0,0,2,2,2,2,438.0,
12740,GUI-2001-1-57-6,2001,1,Clear,1,307,307,Guinea: Government,654,654,Government of Guinea - RFDG,77,77,Government of Guinea,463,463,RFDG,-1,"Reuters 2001-02-01 ""Leone chief says Guinean army bombed northern town",,,,SL paramount chief,1,Kamakwie town,Kamakwie town,Northern province,Bombali district,9.5,-12.233333,POINT (-12.233333 9.5),143616,Sierra Leone,451,Africa,1,1,2001-01-31 00:00:00.000,2001-01-31 00:00:00.000,0,0,0,0,0,16,0,438.0,
12711,GUI-2001-1-57-14,2001,1,Clear,1,307,307,Guinea: Government,654,654,Government of Guinea - RFDG,77,77,Government of Guinea,463,463,RFDG,-1,ARB vol 38 no 3,,,,civilians/witnesses,1,Kurubonla town,"Kurubonla town, Koinadugu district",Northern province,Koinadugu district,9.2,-10.95,POINT (-10.95 9.2),142899,Sierra Leone,451,Africa,1,4,2001-03-01 00:00:00.000,2001-03-27 00:00:00.000,0,0,0,0,0,5,0,438.0,
12773,GUI-2001-1-57-17,2001,1,Clear,1,307,307,Guinea: Government,654,654,Government of Guinea - RFDG,77,77,Government of Guinea,463,463,RFDG,-1,"Reuters 2001-07-20 ""Sierra Leoneans flee border raids - aid workers",,,,aid workers,2,Koidu town,Koidu town (near),Eastern province,Kono district,8.75,-11.0,POINT (-11 8.75),142179,Sierra Leone,451,Africa,1,1,2001-07-19 00:00:00.000,2001-07-19 00:00:00.000,0,0,0,0,0,15,0,438.0,
38641,SIE-1991-1-130-2,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-03-24 ""SIERRA LEONE SENDS TROOPS TO LIBERIAN BORDER AFTER REBEL RAID""; ""LIBERIAN REBELS ENTER SIERRA LEONE, SOURCES SAY"", TRC Volume 3A, 113f",,,,government statement,1,Bomaru town,Bomaru town,Eastern province,Kailahun district,8.016667,-10.616667,POINT (-10.616667 8.016667),141459,Sierra Leone,451,Africa,1,1,1991-03-23 00:00:00.000,1991-03-23 00:00:00.000,2,0,0,0,2,2,2,451.0,
38591,SIE-1991-1-130-16.1,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-05-26 ""SIERRA LEONE RECAPTURES BORDER TOWNS FROM LIBERIAN REBELS",,,,travellers from the area,1,Potoru town,Potoru town,Southern province,Pujehun district,7.507222,-11.478611,POINT (-11.478611 7.507222),140738,Sierra Leone,451,Africa,2,5,1991-03-26 00:00:00.000,1991-05-26 00:00:00.000,0,20,0,0,20,20,20,451.0,
38603,SIE-1991-1-130-16.3,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-05-26 ""SIERRA LEONE RECAPTURES BORDER TOWNS FROM LIBERIAN REBELS",,,,travellers from the area,3,Bo district,Bo district (Futa Pujeh town),Southern province,Bo district,8.0,-11.666667,POINT (-11.666667 8),141457,Sierra Leone,451,Africa,2,5,1991-03-26 00:00:00.000,1991-05-26 00:00:00.000,0,20,0,0,20,20,20,451.0,
38734,SIE-1991-1-130-16.2,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-05-26 ""SIERRA LEONE RECAPTURES BORDER TOWNS FROM LIBERIAN REBELS",,,,travellers from the area,1,Dandabu town,Dandabu town,Southern province,Pujehun district,7.476667,-11.684722,POINT (-11.684722 7.476667),140017,Sierra Leone,451,Africa,2,5,1991-03-26 00:00:00.000,1991-05-26 00:00:00.000,0,20,0,0,20,20,20,451.0,
38547,SIE-1991-1-130-3,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"AC Vol 32 No 8 (19 April 1991), TRC Volume 3A, 127",,,,0,1,Buedu town,Buedu town,Eastern province,Kailahun district,8.280278,-10.371944,POINT (-10.371944 8.280278),141460,Sierra Leone,451,Africa,1,1,1991-03-27 00:00:00.000,1991-03-27 00:00:00.000,1,0,0,0,1,1,1,451.0,
38417,SIE-1991-1-130-4,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-03-31 ""SIERRA LEONE KILLS 19 LIBERIAN REBELS, DIPLOMATS SAY""; AC Vol 32 No 8 (19 April 1991)",,,,diplomats,1,Koindu town,Koindu town,Eastern province,Kailahun district,8.463333,-10.338611,POINT (-10.338611 8.463333),141460,Sierra Leone,451,Africa,1,2,1991-03-28 00:00:00.000,1991-03-31 00:00:00.000,0,17,0,0,17,19,17,451.0,
38750,SIE-1991-1-130-5,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-04-05 ""41 KILLED AS SIERRA LEONE TROOPS BATTLE LIBERIAN RAIDERS",,,,diplomats and military sources,3,Pujehun district,Pujehun district,Southern province,Pujehun district,7.333333,-11.5,POINT (-11.5 7.333333),140018,Sierra Leone,451,Africa,2,4,1991-03-29 00:00:00.000,1991-04-05 00:00:00.000,1,36,0,0,37,37,37,451.0,
38859,SIE-1991-1-130-41,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,2,Koindu town,"Koindu town (Njah village, near)",Eastern province,Kailahun district,8.463333,-10.338611,POINT (-10.338611 8.463333),141460,Sierra Leone,451,Africa,1,4,1991-04-01 00:00:00.000,1991-04-30 00:00:00.000,1,0,0,0,1,1,1,451.0,
38868,SIE-1991-1-130-42,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,1,Dambo town,Dambo town,Eastern province,Kailahun district,8.61667,-10.56667,POINT (-10.56667 8.61667),142179,Sierra Leone,451,Africa,1,1,1991-04-01 00:00:00.000,1991-04-01 00:00:00.000,24,0,0,0,24,24,24,451.0,
38448,SIE-1991-1-130-45,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Amnesty International29 April 1992, ""Sierra Leone: The extrajudicial execution of suspected rebels and collaborators"", 7",,,,,1,Koigboma village,Koigboma village,Southern province,Pujehun district,7.31667,-11.38333,POINT (-11.38333 7.31667),140018,Sierra Leone,451,Africa,1,5,1991-04-01 00:00:00.000,1991-09-01 00:00:00.000,0,0,0,3,3,3,3,451.0,
33023,SIE-1991-1-130-56,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,2,Sahn town,"Malen chiefdom  (between Jimmi in Bagbo Chiefdom, Bo District and Taninahun in Malen Chiefdom)",Southern province,Pujehun district,7.43389,-11.84056,POINT (-11.84056 7.43389),140017,Sierra Leone,451,Africa,1,4,1991-04-01 00:00:00.000,1991-04-30 00:00:00.000,0,0,0,1,1,1,1,451.0,
38802,SIE-1991-1-130-50,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,1,Buedu town,Buedu town,Eastern province,Kailahun district,8.280278,-10.371944,POINT (-10.371944 8.280278),141460,Sierra Leone,451,Africa,1,2,1991-04-10 00:00:00.000,1991-04-11 00:00:00.000,3,0,0,0,3,3,3,451.0,
38858,SIE-1991-1-130-999,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,1,Bomi village,Bomi village,Southern province,Pujehun district,7.24611,-11.52583,POINT (-11.52583 7.24611),140017,Sierra Leone,451,Africa,1,4,1991-04-10 00:00:00.000,1991-04-20 00:00:00.000,0,0,0,1,1,1,1,451.0,
32536,SIE-1991-1-130-57,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,2,Kpaka chiefdom,Kpaka Chiefdom (between Massam and Yonni),Southern province,Pujehun district,7.069717,-11.603328,POINT (-11.603328 7.069717),140017,Sierra Leone,451,Africa,1,1,1991-04-18 00:00:00.000,1991-04-18 00:00:00.000,1,0,0,0,1,1,1,451.0,
38599,SIE-1991-1-130-59,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,2,Zimi town,Makpele Chiefdom (Palima village),Southern province,Pujehun district,7.315278,-11.306111,POINT (-11.306111 7.315278),140018,Sierra Leone,451,Africa,1,1,1991-04-25 00:00:00.000,1991-04-25 00:00:00.000,1,0,0,1,2,2,2,451.0,
38790,SIE-1991-1-130-51,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,3,Bonthe district,Bonthe district (between Kwamebai Krim Chiefdom and Bendu Cha Chiefdom),Southern province,Bonthe district,7.5,-12.5,POINT (-12.5 7.5),140736,Sierra Leone,451,Africa,1,4,1991-05-01 00:00:00.000,1991-05-31 00:00:00.000,0,2,0,0,2,2,2,451.0,
38835,SIE-1991-1-130-8,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-05-03 ""SIERRA LEONE REPORTS FIERCE FIGHTING WITH LIBERIAN REBELS""; BBC mon 1991-05-04 ""troops kill 50 Liberian rebels",,,,defence ministry sources,1,Daru town,Daru town,Eastern province,Kailahun district,7.991944,-10.840556,POINT (-10.840556 7.991944),140739,Sierra Leone,451,Africa,1,1,1991-05-02 00:00:00.000,1991-05-02 00:00:00.000,0,3,0,0,3,50,3,451.0,
38474,SIE-1991-1-130-12,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"AFP 1991-05-12/ BBC 1991-05-14 ""forces kill 60 suspected Liberian rebels at Bunumbu",,,,government officials,1,Bunumbu town,Bunumbu town,Eastern province,Kailahun district,8.166667,-10.866667,POINT (-10.866667 8.166667),141459,Sierra Leone,451,Africa,1,1,1991-05-11 00:00:00.000,1991-05-11 00:00:00.000,0,0,0,0,0,60,0,451.0,
38387,SIE-1991-1-130-14,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"AFP 1991-05-14/ BBC 1991-05-15 ""two villages recaptured by government forces",,,,military sources,1,Weima village,Weima village,Eastern province,Kailahun district,8.369377,-10.40316,POINT (-10.40316 8.369377),141460,Sierra Leone,451,Africa,1,1,1991-05-12 00:00:00.000,1991-05-12 00:00:00.000,0,0,0,0,0,23,0,451.0,
38525,SIE-1991-1-130-61,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,2,Wunde chiefdom,Wunde Chiefdom (Niagorehun village),Southern province,Bo district,7.78333,-11.42694,POINT (-11.42694 7.78333),140738,Sierra Leone,451,Africa,2,4,1991-05-12 00:00:00.000,1991-05-31 00:00:00.000,3,3,0,0,6,6,6,451.0,
38412,SIE-1991-1-130-17.3,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-05-29 ""RESIDENT SAYS SIERRA LEONE RECAPTURES TWO TOWNS FROM REBELS",,,,"a resident in the area, military sources",1,Joru town,Joru town,Eastern province,Kenema district,7.6925,-11.057222,POINT (-11.057222 7.6925),140738,Sierra Leone,451,Africa,1,1,1991-05-29 00:00:00.000,1991-05-29 00:00:00.000,2,4,0,0,6,7,6,451.0,
38317,SIE-1991-1-130-17.1,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-05-29 ""RESIDENT SAYS SIERRA LEONE RECAPTURES TWO TOWNS FROM REBELS",,,,"a resident in the area, military sources",1,Gorahun village,Gorahun village,Eastern province,Kenema district,7.81556,-11.09944,POINT (-11.09944 7.81556),140738,Sierra Leone,451,Africa,1,1,1991-05-29 00:00:00.000,1991-05-29 00:00:00.000,2,5,0,0,7,7,7,451.0,
38911,SIE-1991-1-130-17.2,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-05-29 ""RESIDENT SAYS SIERRA LEONE RECAPTURES TWO TOWNS FROM REBELS",,,,"a resident in the area, military sources",1,Daru town,Daru town,Eastern province,Kailahun district,7.991944,-10.840556,POINT (-10.840556 7.991944),140739,Sierra Leone,451,Africa,1,1,1991-05-29 00:00:00.000,1991-05-29 00:00:00.000,2,5,0,0,7,7,7,451.0,
38950,SIE-1991-1-130-52,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,3,Bonthe district,Bonthe district,Southern province,Bonthe district,7.5,-12.5,POINT (-12.5 7.5),140736,Sierra Leone,451,Africa,1,5,1991-06-01 00:00:00.000,1991-07-31 00:00:00.000,0,3,0,0,3,3,3,451.0,
38824,SIE-1991-1-130-19,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"West Africa No 3850 24-30 June 1991, p. 1034",,,,Sierra Leone radio,3,Kenema district,Kenema district (Gwewema and Tumkin chiefdom in Kenema),Eastern province,Kenema district,7.833333,-11.166667,POINT (-11.166667 7.833333),140738,Sierra Leone,451,Africa,2,4,1991-06-03 00:00:00.000,1991-06-17 00:00:00.000,0,16,0,0,16,16,16,451.0,
38503,SIE-1991-1-130-18,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"West Africa No 3850 24-30 June 1991, p. 1034",,,,0,2,Seindumai village,Seindumai village (in the area of),Eastern province,Kenema district,7.713611,-11.123878,POINT (-11.123878 7.713611),140738,Sierra Leone,451,Africa,1,4,1991-06-03 00:00:00.000,1991-06-17 00:00:00.000,0,26,0,0,26,26,26,451.0,
38741,SIE-1991-1-130-60,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,1,Koidu town,Koidu town,Eastern province,Kono district,8.633333,-10.983333,POINT (-10.983333 8.633333),142179,Sierra Leone,451,Africa,1,1,1991-06-08 00:00:00.000,1991-06-08 00:00:00.000,0,2,0,0,2,2,2,451.0,
38482,SIE-1991-1-130-21,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"West Africa No 3852 8 -14 July June 1991, p. 1136",,,,national broadcasting service,1,Daru town,Daru town,Eastern province,Kailahun district,7.991944,-10.840556,POINT (-10.840556 7.991944),140739,Sierra Leone,451,Africa,1,4,1991-06-17 00:00:00.000,1991-07-01 00:00:00.000,0,3,0,0,3,3,3,451.0,
38293,SIE-1991-1-130-47,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Amnesty International29 April 1992, ""Sierra Leone: The extrajudicial execution of suspected rebels and collaborators"", 7",,,,,3,Kenema district,"Kenema district (Takboumbu village, near)",Eastern province,Kenema district,7.833333,-11.166667,POINT (-11.166667 7.833333),140738,Sierra Leone,451,Africa,1,5,1991-07-01 00:00:00.000,1991-12-31 00:00:00.000,0,50,0,0,50,50,50,451.0,
33034,SIE-1991-1-130-40,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"TRC Volume 3A, 143, ""No peace without justice"" 24475, at http://www.sc-sl.org/scsl/Public/SCSL-04-15-PT-RUF/SCSL-04-15-T-609/SCSL-04-15-T-609%20pages%2024467-24508.pdf",,,,,1,Daru town,Daru town,Eastern province,Kailahun district,7.991944,-10.840556,POINT (-10.840556 7.991944),140739,Sierra Leone,451,Africa,1,5,1991-07-01 00:00:00.000,1991-12-31 00:00:00.000,0,3,0,0,3,3,3,451.0,
38485,SIE-1991-1-130-22,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,Reuters 1991-07-03,,,,military sources,1,Lopa town,Lopa town,Eastern province,Kenema district,7.676667,-11.2425,POINT (-11.2425 7.676667),140738,Sierra Leone,451,Africa,1,1,1991-07-03 00:00:00.000,1991-07-03 00:00:00.000,0,6,0,0,6,6,6,451.0,
38699,SIE-1991-1-130-62,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,1,Sumbuya town,Sumbuya town,Southern province,Bo district,7.646667,-11.961111,POINT (-11.961111 7.646667),140737,Sierra Leone,451,Africa,1,2,1991-07-09 00:00:00.000,1991-07-11 00:00:00.000,1,0,0,0,1,1,1,451.0,
38694,SIE-1991-1-130-63,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,3,Bo district,Bo district (Golapo Junction),Southern province,Bo district,8.0,-11.666667,POINT (-11.666667 8),141457,Sierra Leone,451,Africa,1,4,1991-07-10 00:00:00.000,1991-07-20 00:00:00.000,1,0,0,0,1,1,0,451.0,
38776,SIE-1991-1-130-23,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"West Africa No 3855 29 July - 4 August 1991, p. 1256",,,,government statement,1,Pujehun town,Pujehun town,Southern province,Pujehun district,7.350556,-11.718056,POINT (-11.718056 7.350556),140017,Sierra Leone,451,Africa,2,4,1991-07-15 00:00:00.000,1991-07-29 00:00:00.000,0,0,0,0,0,200,0,451.0,
38424,SIE-1991-1-130-53,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,1,Sahn town,Sahn town,Southern province,Pujehun district,7.43389,-11.84056,POINT (-11.84056 7.43389),140017,Sierra Leone,451,Africa,1,1,1991-07-18 00:00:00.000,1991-07-18 00:00:00.000,0,1,0,0,1,1,1,451.0,
38290,SIE-1991-1-130-24,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-08-02 ""SIERRA LEONE REPORTS 19 REBELS KILLED",,,,Defence Department spokesman,1,Joru town,Joru town,Eastern province,Kenema district,7.6925,-11.057222,POINT (-11.057222 7.6925),140738,Sierra Leone,451,Africa,1,1,1991-08-01 00:00:00.000,1991-08-01 00:00:00.000,5,19,3,0,27,27,27,451.0,
32563,SIE-1991-1-130-55,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,1,Potoru town,Potoru town,Southern province,Pujehun district,7.507222,-11.478611,POINT (-11.478611 7.507222),140738,Sierra Leone,451,Africa,1,4,1991-08-01 00:00:00.000,1991-08-31 00:00:00.000,0,42,30,0,72,75,72,451.0,
38600,SIE-1991-1-130-25,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-08-19 ""SIERRA LEONE SAYS IT RETOOK KEY TOWN FROM LIBERIAN REBELS",,,,Defence Ministry sources,1,Zimi town,Zimi town,Southern province,Pujehun district,7.315278,-11.306111,POINT (-11.306111 7.315278),140018,Sierra Leone,451,Africa,1,2,1991-08-16 00:00:00.000,1991-08-18 00:00:00.000,0,0,0,0,0,100,0,451.0,
38792,SIE-1991-1-130-54,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,1,"""No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002""",No Peace Without Justice (NPWJ),2004-03-10,Conflict Mapping in Sierra Leone: Violations of International Humanitarian Law from 1991 to 2002,,1,Gobaru town,Gobaru town,Southern province,Pujehun district,7.361786,-11.709219,POINT (-11.709219 7.361786),140017,Sierra Leone,451,Africa,1,1,1991-08-21 00:00:00.000,1991-08-21 00:00:00.000,0,1,0,0,1,1,1,451.0,
38377,SIE-1991-1-130-26,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Reuters 1991-08-26 ""SIERRA LEONE REPULSES GUERRILLA ATTACK DURING REFERENDUM",,,,residents in the southeastern town of Kenema,1,Kenema town,Kenema town,Eastern province,Kenema district,7.876667,-11.1875,POINT (-11.1875 7.876667),140738,Sierra Leone,451,Africa,1,1,1991-08-23 00:00:00.000,1991-08-23 00:00:00.000,0,2,0,0,2,2,2,451.0,
38869,SIE-1991-1-130-49,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"Amnesty International29 April 1992, ""Sierra Leone: The extrajudicial execution of suspected rebels and collaborators"", 7",,,,,1,Kenema town,Kenema town,Eastern province,Kenema district,7.876667,-11.1875,POINT (-11.1875 7.876667),140738,Sierra Leone,451,Africa,1,1,1991-09-17 00:00:00.000,1991-09-17 00:00:00.000,0,0,0,5,5,5,5,451.0,
38644,SIE-1991-1-130-27,1991,1,Clear,1,382,382,Sierra Leone: Government,818,818,Government of Sierra Leone - RUF,80,80,Government of Sierra Leone,532,532,RUF,-1,"AFP 1991-10-23/ BBC 1991-10-25 ""Fighting on both sides of Liberia-Sierra Leone border continues""; Reuters 1991-10-23; 1991-10-25 ""SIERRA LEONE CLAIMS VICTORY OVER LIBERIAN REBELS""; AFP 1991-11-08/ BBC 1991-11-09 ""President Momoh says war with Liberian rebels ""virtually over",,,,official sources,1,Baima town,Baima town,Eastern province,Kailahun district,8.032425,-10.766122,POINT (-10.766122 8.032425),141459,Sierra Leone,451,Africa,1,2,1991-10-19 00:00:00.000,1991-10-20 00:00:00.000,14,26,2,0,42,317,42,451.0,
